Image URL,Mag,Family,Genus,Species,View,overall body length,distance of vulva from anterior ,% distance of vulva from anterior,stylet or spear length (stomatostyle or odontostyle),% distance from anterior to median bulb relative to length of esophagus,% distance of anterior phasmid from anterior of nematode in relation to body length,% distance of dorsal esophageal gland opening from stylet knobs in relation to stylet length,% distance of phasmid from anus in relation to length of tail,% distance of posterior phasmid from anterior of nematode in relation to body length,% length of anterior female gonad in relation to body length,% length of male gonad relative to body length,% length of posterior female gonad in relation to body length,(distance of dorsal esophageal gland opening from stylet knobs x 100)/(length of stylet),(distance of phasmid(when not erratic) from anus x 100)/( length of tail),body length / distance from anterior to base of esophageal glands,body length / distance from anterior to esophago-intestinal valve,body length / greatest body diameter,body length / tail length,capitulum length in Âµm,conus of stomatostyle/total stomatosyle length,distance from anterior end to excretory pore in µm,distance from base of stylet to median bulb valve/stylet length.,distance from vulva to anus,gubernaculurn length in µm,number of body annules between anterior and excretory pore,number of body annules between anus and tail tip,number of body annules between vulva and anus,number of body annules between vulva and tail tip,number of specimens on which measurements are based,portion of body from anus or cloaca to posterior terminus,SE/L (measured in same units) expressed as %).,spicule length in Âµm,stylet extension (odontophore) length in Âµm,stylet length / body diameter at base of stylet,stylet length/body length (measured in same units as %).,tail length / tail diameter at anus or cloaca,total number of body annules,Flickr URL
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0002/Nem_0006/100x/1492.jpg,100x,Plectidae,plectus,,esophageal-intestinal interface,943.83,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0002/Nem_0006/100x/1493.jpg,100x,Plectidae,plectus,,esophageal-intestinal interface,943.83,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0002/Nem_0006/100x/1494.jpg,100x,Plectidae,plectus,,esophageal-intestinal interface,943.83,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0002/Nem_0006/100x/1495.jpg,100x,Plectidae,plectus,,anus or cloaca,943.83,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0002/Nem_0006/100x/1496.jpg,100x,Plectidae,plectus,,tail tip,943.83,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0002/Nem_0006/100x/1497.jpg,100x,Plectidae,plectus,,lateral field,943.83,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0002/Nem_0006/100x/1499.jpg,100x,Plectidae,plectus,,lateral field,943.83,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0003/Nem_0001/1507.jpg,040x,Plectidae,plectus,,amphid,832.86,449.27,53.94%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0003/Nem_0001/010x/2306.jpg,010x,Plectidae,plectus,,body ,832.86,449.27,53.94%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0003/Nem_0001/010x/2307.jpg,010x,Plectidae,plectus,,body ,832.86,449.27,53.94%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0003/Nem_0001/020x/1516.jpg,020x,Plectidae,plectus,,body ,832.86,449.27,53.94%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0003/Nem_0001/020x/ogf_0003_Nem_001_Gimp_Stitched_20x.jpg,020x,Plectidae,plectus,,body ,832.86,449.27,53.94%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0003/Nem_0001/040x/1509.jpg,040x,Plectidae,plectus,,anterior,832.86,449.27,53.94%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0003/Nem_0001/040x/1534.jpg,040x,Plectidae,plectus,,anterior,832.86,449.27,53.94%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0003/Nem_0001/040x/1535.jpg,040x,Plectidae,plectus,,anterior,832.86,449.27,53.94%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0003/Nem_0001/040x/1536.jpg,040x,Plectidae,plectus,,esophageal-intestinal interface,832.86,449.27,53.94%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0003/Nem_0001/040x/1537.jpg,040x,Plectidae,plectus,,mid section,832.86,449.27,53.94%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0003/Nem_0001/040x/1538.jpg,040x,Plectidae,plectus,,tail tip,832.86,449.27,53.94%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0003/Nem_0001/100x/1558.jpg,100x,Plectidae,plectus,,amphid,832.86,449.27,53.94%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0003/Nem_0001/100x/1559.jpg,100x,Plectidae,plectus,,amphid,832.86,449.27,53.94%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0003/Nem_0001/100x/1560.jpg,100x,Plectidae,plectus,,cephalic setae,832.86,449.27,53.94%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0003/Nem_0001/100x/1561.jpg,100x,Plectidae,plectus,,cephalic setae,832.86,449.27,53.94%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0003/Nem_0001/100x/1562.jpg,100x,Plectidae,plectus,,Isthmus,832.86,449.27,53.94%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0003/Nem_0001/100x/1563.jpg,100x,Plectidae,plectus,,mid section,832.86,449.27,53.94%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0003/Nem_0001/100x/1564.jpg,100x,Plectidae,plectus,,tail tip,832.86,449.27,53.94%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0003/Nem_0001/100x/1565.jpg,100x,Plectidae,plectus,,anus or cloaca,832.86,449.27,53.94%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0003/Nem_0001/100x/1566.jpg,100x,Plectidae,plectus,,amphid,832.86,449.27,53.94%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0003/Nem_0006/010x/2319.jpg,010x,Plectidae,plectus,,body ,548.42,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0003/Nem_0006/020x/1531.jpg,020x,Plectidae,plectus,,body ,548.42,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0003/Nem_0006/020x/ogf_0003_Nem_006_Gimp_Stitched_20x.jpg,020x,Plectidae,plectus,,body ,548.42,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0003/Nem_0006/040x/1554.jpg,040x,Plectidae,plectus,,anterior,548.42,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0003/Nem_0006/040x/1555.jpg,040x,Plectidae,plectus,,anterior,548.42,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0003/Nem_0006/040x/1556.jpg,040x,Plectidae,plectus,,anterior,548.42,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0003/Nem_0006/040x/1557.jpg,040x,Plectidae,plectus,,posterior,548.42,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0003/Nem_0006/100x/1588.jpg,100x,Plectidae,plectus,,amphid,548.42,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0003/Nem_0006/100x/1589.jpg,100x,Plectidae,plectus,,amphid,548.42,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0003/Nem_0006/100x/1590.jpg,100x,Plectidae,plectus,,amphid,548.42,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0003/Nem_0006/100x/1591.jpg,100x,Plectidae,plectus,,esophageal-intestinal interface,548.42,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0003/Nem_0006/100x/1592.jpg,100x,Plectidae,plectus,,esophageal-intestinal interface,548.42,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0003/Nem_0006/100x/1593.jpg,100x,Plectidae,plectus,,lateral field,548.42,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0003/Nem_0006/100x/1594.jpg,100x,Plectidae,plectus,,tail tip,548.42,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0003/Nem_0006/100x/1595.jpg,100x,Plectidae,plectus,,lateral field,548.42,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0004/Nem_0006/020x/1201.jpg,020x,Plectidae,plectus,,anterior,1299.1,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0004/Nem_0006/020x/1203.jpg,020x,Plectidae,plectus,,posterior,1299.1,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0004/Nem_0006/020x/ogf_0004_Nem_006_Gimp_Stitched_20x.jpg,020x,Plectidae,plectus,,body ,1299.1,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0004/Nem_0006/040x/1227.jpg,040x,Plectidae,plectus,,anterior,1299.1,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0004/Nem_0006/040x/1228.jpg,040x,Plectidae,plectus,,esophagus,1299.1,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0004/Nem_0006/040x/1229.jpg,040x,Plectidae,plectus,,esophagus,1299.1,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0004/Nem_0006/040x/1230.jpg,040x,Plectidae,plectus,,mid section,1299.1,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0004/Nem_0006/040x/1231.jpg,040x,Plectidae,plectus,,posterior,1299.1,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0004/Nem_0006/100x/1246.jpg,100x,Plectidae,plectus,,anterior,1299.1,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0004/Nem_0006/100x/1247.jpg,100x,Plectidae,plectus,,Isthmus,1299.1,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0004/Nem_0006/100x/1248.jpg,100x,Plectidae,plectus,,esophageal-intestinal interface,1299.1,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0004/Nem_0006/100x/1249.jpg,100x,Plectidae,plectus,,tail tip,1299.1,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0004/Nem_0006/100x/1250.jpg,100x,Plectidae,plectus,,anus or cloaca,1299.1,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0004/Nem_0006/100x/1251.jpg,100x,Plectidae,plectus,,anus or cloaca,1299.1,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0005/Nem_0001/020x/1137.jpg,020x,Plectidae,plectus,,body ,837.89,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0005/Nem_0001/020x/ogf_0005_Nem_001_Gimp_Stitched_20x.jpg,020x,Plectidae,plectus,,body ,837.89,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0005/Nem_0001/040x/1145.jpg,040x,Plectidae,plectus,,esophagus,837.89,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0005/Nem_0001/040x/1146.jpg,040x,Plectidae,plectus,,mid section,837.89,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0005/Nem_0001/040x/1147.jpg,040x,Plectidae,plectus,,mid section,837.89,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0005/Nem_0001/040x/1148.jpg,040x,Plectidae,plectus,,tail tip,837.89,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0005/Nem_0001/100x/1170.jpg,100x,Plectidae,plectus,,cephalic setae,837.89,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0005/Nem_0001/100x/1171.jpg,100x,Plectidae,plectus,,amphid,837.89,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0005/Nem_0001/100x/1172.jpg,100x,Plectidae,plectus,,esophageal-intestinal interface,837.89,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0005/Nem_0001/100x/1173.jpg,100x,Plectidae,plectus,,tail tip,837.89,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0005/Nem_0002/020x/1138.jpg,020x,Plectidae,plectus,,anterior,776.9,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0005/Nem_0002/020x/1139.jpg,020x,Plectidae,plectus,,posterior,776.9,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0005/Nem_0002/020x/ogf_0005_Nem_002_Gimp_Stitched_20x.jpg,020x,Plectidae,plectus,,body ,776.9,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0005/Nem_0002/040x/1150.jpg,040x,Plectidae,plectus,,anterior,776.9,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0005/Nem_0002/040x/1151.jpg,040x,Plectidae,plectus,,esophageal-intestinal interface,776.9,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0005/Nem_0002/040x/1152.jpg,040x,Plectidae,plectus,,mid section,776.9,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0005/Nem_0002/040x/1153.jpg,040x,Plectidae,plectus,,mid section,776.9,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0005/Nem_0002/040x/1154.jpg,040x,Plectidae,plectus,,posterior,776.9,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0005/Nem_0002/100x/1174.jpg,100x,Plectidae,plectus,,anterior,776.9,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0005/Nem_0002/100x/1175.jpg,100x,Plectidae,plectus,,anterior,776.9,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0005/Nem_0002/100x/1176.jpg,100x,Plectidae,plectus,,esophageal-intestinal interface,776.9,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0005/Nem_0002/100x/1177.jpg,100x,Plectidae,plectus,,tail tip,776.9,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0005/Nem_0002/100x/1178.jpg,100x,Plectidae,plectus,,anus or cloaca,776.9,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0005/Nem_0003/020x/1140.jpg,020x,Plectidae,plectus,,anterior,1310.75,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0005/Nem_0003/020x/1141.jpg,020x,Plectidae,plectus,,mid section,1310.75,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0005/Nem_0003/020x/1142.jpg,020x,Plectidae,plectus,,posterior,1310.75,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0005/Nem_0003/020x/ogf_0005_Nem_003_Gimp_Stitched_20x.jpg,020x,Plectidae,plectus,,body ,1310.75,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0005/Nem_0003/040x/1155.jpg,040x,Plectidae,plectus,,anterior,1310.75,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0005/Nem_0003/040x/1156.jpg,040x,Plectidae,plectus,,esophagus,1310.75,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0005/Nem_0003/040x/1157.jpg,040x,Plectidae,plectus,,mid section,1310.75,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0005/Nem_0003/040x/1158.jpg,040x,Plectidae,plectus,,mid section,1310.75,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0005/Nem_0003/040x/1159.jpg,040x,Plectidae,plectus,,posterior,1310.75,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0005/Nem_0003/040x/1160.jpg,040x,Plectidae,plectus,,tail tip,1310.75,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0005/Nem_0003/100x/1179.jpg,100x,Plectidae,plectus,,cephalic setae,1310.75,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0005/Nem_0003/100x/1180.jpg,100x,Plectidae,plectus,,amphid,1310.75,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0005/Nem_0003/100x/1181.jpg,100x,Plectidae,plectus,,amphid,1310.75,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0005/Nem_0003/100x/1182.jpg,100x,Plectidae,plectus,,Isthmus,1310.75,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0005/Nem_0003/100x/1183.jpg,100x,Plectidae,plectus,,esophageal-intestinal interface,1310.75,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0005/Nem_0003/100x/1184.jpg,100x,Plectidae,plectus,,tail tip,1310.75,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0005/Nem_0004/020x/1144.jpg,020x,Plectidae,plectus,,body ,959.85,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0005/Nem_0004/020x/ogf_0005_Nem_004_Gimp_Stitched_20x.jpg,020x,Plectidae,plectus,,body ,959.85,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0005/Nem_0004/040x/1161.jpg,040x,Plectidae,plectus,,esophageal-intestinal interface,959.85,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0005/Nem_0004/040x/1162.jpg,040x,Plectidae,plectus,,esophageal-intestinal interface,959.85,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0005/Nem_0004/040x/1163.jpg,040x,Plectidae,plectus,,mid section,959.85,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0005/Nem_0004/100x/1185.jpg,100x,Plectidae,plectus,,cephalic setae,959.85,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0005/Nem_0004/100x/1186.jpg,100x,Plectidae,plectus,,cephalic setae,959.85,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0005/Nem_0004/100x/1187.jpg,100x,Plectidae,plectus,,esophageal-intestinal interface,959.85,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0006/Nem_0003/010x/2336.jpg,010x,Plectidae,plectus,,body ,903.5,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
